,phrase,label,sentiment,subjectivity,language,count
Fanny Bouton,Fanny Bouton,PER,0.0,0.2,fr,2
Hadja Lahbib,Hadja Lahbib,PER,0.3066666666666667,0.35000000000000003,fr,2
Eva Lindner,Eva Lindner,PER,0.012499999999999997,0.037500000000000006,fr,2
Maia Sandu,Maia Sandu,PER,0.057999999999999996,0.21000000000000002,fr,2
lactuelle République de Moldavie,lactuelle République de Moldavie,PER,0.057999999999999996,0.21000000000000002,fr,2
Martin Odegaard,Martin Odegaard,PER,0.0515,0.125,fr,2
Erling Haaland,Erling Haaland,PER,0.015,0.05,fr,2
David Duval,David Duval,PER,-0.034444444444444444,0.2944444444444445,fr,2
Ali Samoudi,Ali Samoudi,PER,0.10400000000000001,0.09000000000000001,fr,2
président Zelensky,président Zelensky,PER,-0.08482142857142856,0.18571428571428572,fr,2
Gertrude Stein,Gertrude Stein,PER,0.2,0.45999999999999996,fr,2
Édouard Stérin,Édouard Stérin,PER,0.13277777777777777,0.21111111111111114,fr,2
Alessi Massart,Alessi Massart,PER,0.05200000000000001,0.22999999999999998,fr,2
Danilo Fekete,Danilo Fekete,PER,-0.06375,0.065,fr,2
Ivanka Trump,Ivanka Trump,PER,0.41,0.3,fr,2
Kiyan Achahbar,Kiyan Achahbar,PER,-0.06375,0.065,fr,2
Medline Inc,Medline Inc,PER,0.06874999999999999,0.05,fr,2
Ilker Catak,Ilker Catak,PER,0.48,0.48750000000000004,,2
Bryan Fombor,Bryan Fombor,PER,-0.049999999999999975,0.30000000000000004,fr,2
Mauricio Pochettino,Mauricio Pochettino,PER,0.25,0.25,fr,2
Maximilien Drion,Maximilien Drion,PER,0.33,0.3333333333333333,fr,2
Sébastien Desabre,Sébastien Desabre,PER,0.1125,0.2625,fr,2
Samuel Beckett,Samuel Beckett,PER,0.53,0.5,fr,2
Assan Ouedraogo,Assan Ouedraogo,PER,0.17,0.25,fr,2
Yaacov Agam,Yaacov Agam,PER,0.21428571428571425,0.18571428571428572,fr,2
Zartosht Rahimi,Zartosht Rahimi,PER,0.125,0.13333333333333333,fr,2
Olivier Nduhungirehe,Olivier Nduhungirehe,PER,-0.004545454545454547,0.16363636363636364,fr,2
Abdallah Senoussi,Abdallah Senoussi,PER,0.08399999999999999,-0.009999999999999998,fr,2
Léonore de Gouvy,Léonore de Gouvy,PER,0.125,0.25000000000000006,fr,2
Ursula von der,Ursula von der,PER,0.03339285714285714,0.12946428571428573,fr,2
Lionel Jospin,Lionel Jospin,PER,0.041999999999999996,0.18,fr,2
Wang Yi,Wang Yi,PER,0.03,0.15416666666666667,fr,2
Patrick Pouyanné,Patrick Pouyanné,PER,-0.028571428571428574,0.25,fr,2
Louis Paul Motaze,Louis Paul Motaze,PER,0.07333333333333333,0.2333333333333333,fr,2
néeLes U18,néeLes U18,PER,0.14107142857142857,0.12142857142857144,fr,2
Vassili Arkhipov,Vassili Arkhipov,PER,0.043333333333333335,0.18333333333333335,fr,2
Tedros Adhanom Ghebreyesus,Tedros Adhanom Ghebreyesus,PER,0.03985714285714286,0.12785714285714286,fr,2
Mette Frederiksen,Mette Frederiksen,PER,0.08090909090909089,0.18181818181818182,fr,2
Claire Hédon,Claire Hédon,PER,0.18000000000000002,0.04,fr,2
Raoul Hedebouw,Raoul Hedebouw,PER,0.19125,0.203125,fr,2
Zoran Stevanovic,Zoran Stevanovic,PER,0.11555555555555556,0.19444444444444445,fr,2
Téné Birahima Ouattara,Téné Birahima Ouattara,PER,0.1325,0.16249999999999998,fr,2
Mathias Auclair,Mathias Auclair,PER,0.04125,0.24,fr,2
Désiré Doué,Désiré Doué,PER,-0.17857142857142855,0.16428571428571428,fr,2
Appian Capital Advisory Limited,Appian Capital Advisory Limited,PER,0.04153846153846153,0.15769230769230771,fr,2
Gigafactory de Tesla,Gigafactory de Tesla,PER,-0.030000000000000002,0.17777777777777778,fr,2
Jean Marie Van Butsele,Jean Marie Van Butsele,PER,0.0519642857142857,0.2625,fr,2
Mireille Blanc,Mireille Blanc,PER,0.20428571428571432,0.15714285714285717,fr,2
lannonce dun,lannonce dun,PER,0.048,0.15500000000000003,fr,2
